customer_id,account_name,csm_owner,health_score,health_trend,mrr_usd,renewal_date,churn_date,status,last_qbr_date,open_tickets,nps_score,sf_account_id,canonical_name,status_corrected,mrr_imputed,mrr_source,days_to_renewal,renewal_proximity_score,nps_bonus,health_trend_score,no_qbr_signal,support_pressure,canonical_segment,segment_confidence,join_confidence,company_mrr_total,contract_count_active,w1_raw,w1_valid,w2_raw,w2_valid,w4_raw,w4_valid,w5_raw,w5_valid,contract_risk_base,contract_risk,company_engagement_modifier,engagement_score,avg_feature_depth,avg_sessions,churn_risk_score,risk_level,threshold_alto,threshold_medio
CUST-0904,orbit digital,patricia@raptorsoft.com,21.0,Improving,0.0,2025-05-17,2025-01-10,Churned,,3,,ACC-1104,orbit,,False,actual,32,0.6,0.0,0.0,True,0.25,Mid-Market,HIGH,HIGH,227071.01,26,0.79,True,0.0,True,0.25,True,0.6,True,0.49100000000000005,0.5710000000000001,0.7836,0.8805,0.761,235.5,0.4474,Medio,0.5261,0.35
CUST-0905,Fluxo,patricia@raptorsoft.com,30.0,Improving,5996.91,2025-09-25,,Active,2023-10-18,1,,ACC-1105,fluxo,,False,actual,163,0.0,0.0,0.0,True,0.0833333333333333,Mid-Market,HIGH,HIGH,217571.91,27,0.7,True,0.0,True,0.0833333333333333,True,0.0,True,0.2883333333333333,0.3683333333333333,0.8578,0.7746,0.5492,158.75,0.316,Baixo,0.5261,0.35
CUST-0906,dataprime,patricia@raptorsoft.com,64.0,,0.0,2025-01-17,2024-08-17,Churned,,11,,ACC-1106,dataprime,,False,actual,-88,1.0,0.0,0.5,True,0.9166666666666666,Mid-Market,HIGH,HIGH,213142.01,25,0.36,True,0.5,True,0.9166666666666666,True,1.0,True,0.6106666666666667,0.6906666666666667,0.7596,0.9149,0.8298,174.0,0.5246,Medio,0.5261,0.35
CUST-0907,ConnectWave,rafael@raptorsoft.com,54.0,Declining,4080.41,2025-05-07,,Active,2024-09-02,10,,,connectwave,,False,actual,22,1.0,0.0,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28,0.46,True,1.0,True,0.8333333333333334,True,1.0,True,0.7673333333333334,0.8473333333333334,0.9774,0.6038,0.6075,206.0,0.8282,Alto,0.5261,0.35
CUST-0908,skyops,carla@raptorsoft.com,71.0,Improving,11443.27,2025-01-05,,Active,,11,5.0,ACC-1108,skyops,,False,actual,-100,1.0,0.1,0.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,214724.43,25,0.29,True,0.0,True,0.9166666666666666,True,1.0,True,0.45766666666666667,0.6376666666666666,0.9277,0.6748,0.3495,111.0,0.5916,Alto,0.5261,0.35
CUST-0909,polare,rafael@raptorsoft.com,,Declining,4488.89,2026-04-24,,Active,,1,,ACC-1109,polare,,False,actual,374,0.0,0.0,1.0,True,0.0833333333333333,Mid-Market,HIGH,HIGH,218077.81,27,,False,1.0,True,0.0833333333333333,True,0.0,True,0.4305555555555556,0.5105555555555555,0.8274,0.818,0.636,171.5,0.4224,Medio,0.5261,0.35
CUST-0910,rushflow,rafael@raptorsoft.com,27.0,Declining,8900.5,2026-06-03,,Active,,10,,,rushflow,,False,actual,414,0.0,0.0,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,183982.75,23,0.73,True,1.0,True,0.8333333333333334,True,0.0,True,0.6253333333333333,0.7053333333333333,0.8888,0.7303,0.4605,255.75,0.6269,Alto,0.5261,0.35
CUST-0911,Mindbox,patricia@raptorsoft.com,86.0,,1882.93,2026-06-14,,Active,,11,8.0,ACC-1111,mindbox,,False,actual,425,0.0,0.0,0.5,True,0.9166666666666666,Mid-Market,HIGH,HIGH,217717.35,26,0.14,True,0.5,True,0.9166666666666666,True,0.0,True,0.27266666666666667,0.3526666666666667,0.9739,0.6088,0.6865,88.5,0.3435,Baixo,0.5261,0.35
CUST-0912,Zentra Tech,rafael@raptorsoft.com,54.0,,11877.95,2026-05-23,,Active,,0,,ACC-1112,zentra,,False,actual,403,0.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,236895.41,27,0.46,True,0.5,True,0.0,True,0.0,True,0.30900000000000005,0.38900000000000007,0.8558,0.7774,0.5548,162.25,0.3329,Baixo,0.5261,0.35
CUST-0913,Amplia Soluções,rafael@raptorsoft.com,28.0,Declining,9087.25,2025-03-12,,Active,,12,,,amplia,,False,actual,-34,1.0,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,211018.85,25,0.72,True,1.0,True,1.0,True,1.0,True,0.8879999999999999,0.9679999999999999,0.8494,0.7866,0.5732,208.0,0.8222,Alto,0.5261,0.35
CUST-0914,CoreLogic,patricia@raptorsoft.com,,Declining,6827.33,2025-10-07,,Active,2024-03-22,9,,,corelogic,,False,actual,175,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,206729.08,24,,False,1.0,True,0.75,True,0.0,True,0.5416666666666667,0.6216666666666667,1.0385,0.5165,0.433,167.25,0.6456,Alto,0.5261,0.35
CUST-0915,tapflow,patricia@raptorsoft.com,85.0,Stable,6151.34,2025-02-11,,Active,2023-11-02,3,7.0,ACC-1115,tapflow,,False,actual,-63,1.0,0.0,0.3,True,0.25,Mid-Market,HIGH,HIGH,213765.26,25,0.15,True,0.3,True,0.25,True,1.0,True,0.41,0.49,1.033,0.5242,0.4485,289.0,0.5062,Medio,0.5261,0.35
CUST-0916,Innova Tech,rafael@raptorsoft.com,,,0.0,2025-12-28,2024-11-30,Churned,,8,,ACC-1116,innova,,False,actual,257,0.0,0.0,0.5,True,0.6666666666666666,Mid-Market,HIGH,HIGH,198837.46,20,,False,0.5,True,0.6666666666666666,True,0.0,True,0.3194444444444445,0.3994444444444445,0.9432,0.6525,0.705,209.5,0.3768,Medio,0.5261,0.35
CUST-0917,gridsoft,rafael@raptorsoft.com,52.0,Declining,0.0,2026-03-09,2024-08-06,Churned,,8,,ACC-1117,gridsoft,,False,actual,328,0.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,188772.05,23,0.48,True,1.0,True,0.6666666666666666,True,0.0,True,0.5086666666666666,0.5886666666666666,1.0977,0.4319,0.4992,60.75,0.6462,Alto,0.5261,0.35
CUST-0918,Polaris,lucas@raptorsoft.com,94.0,Stable,3081.1,2026-01-09,,Active,,2,3.0,ACC-1118,polaris,,False,actual,269,0.0,0.1,0.3,True,0.1666666666666666,Mid-Market,HIGH,HIGH,176653.15,23,0.06,True,0.3,True,0.1666666666666666,True,0.0,True,0.11566666666666667,0.2956666666666667,0.8868,0.7331,0.4662,134.5,0.2622,Baixo,0.5261,0.35
CUST-0919,BluePath,carla@raptorsoft.com,,,4178.37,2025-08-04,,Active,2024-06-14,0,2.0,ACC-1119,bluepath,,False,actual,111,0.0,0.1,0.5,True,0.0,Mid-Market,HIGH,HIGH,189029.98,25,,False,0.5,True,0.0,True,0.0,True,0.20833333333333334,0.38833333333333336,0.8079,0.8459,0.6918,281.75,0.3137,Baixo,0.5261,0.35
CUST-0920,Acme Corp.,rafael@raptorsoft.com,22.0,Stable,13105.61,2025-01-14,2023-12-24,Churned,,8,1.0,ACC-1100,acme,True,False,actual,-91,1.0,0.1,0.3,True,0.6666666666666666,Mid-Market,HIGH,HIGH,194509.94,23,0.78,True,0.3,True,0.6666666666666666,True,1.0,True,0.7036666666666667,0.8836666666666666,0.8716,0.7549,0.5097,160.5,0.7702,Alto,0.5261,0.35
CUST-0921,beta solutions,carla@raptorsoft.com,41.0,Stable,0.0,2025-03-20,2023-11-07,Churned,,7,,,betasolutions,,False,actual,-26,1.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,133712.45,22,0.59,True,0.3,True,0.5833333333333334,True,1.0,True,0.6193333333333333,0.6993333333333333,1.0046,0.5649,0.5297,146.25,0.7026,Alto,0.5261,0.35
CUST-0922,nexus,patricia@raptorsoft.com,,Stable,4859.51,2025-01-12,,Active,2023-12-09,7,,ACC-1102,nexus,,False,actual,-93,1.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,200687.78,24,,False,0.3,True,0.5833333333333334,True,1.0,True,0.638888888888889,0.7188888888888889,0.8438,0.7945,0.685,84.0,0.6066,Alto,0.5261,0.35
CUST-0923,Vertice Tech,,70.0,Stable,0.0,2026-01-25,2024-03-17,Churned,2023-10-16,9,7.0,ACC-1103,vertice,,False,actual,285,0.0,0.0,0.3,True,0.75,Mid-Market,HIGH,HIGH,197690.09,23,0.3,True,0.3,True,0.75,True,0.0,True,0.27,0.35000000000000003,1.0856,0.4491,0.2982,137.75,0.38,Medio,0.5261,0.35
CUST-0924,ORBIT DIGITAL,,65.0,,14475.21,2025-04-10,,Active,2024-07-09,3,6.0,,orbit,,False,actual,-5,1.0,0.1,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,227071.01,26,0.35,True,0.5,True,0.25,True,1.0,True,0.54,0.72,0.7836,0.8805,0.761,235.5,0.5642,Alto,0.5261,0.35
CUST-0925,FLUXO SISTEMAS,rafael@raptorsoft.com,,Declining,11578.61,2025-05-20,,Active,,4,,,fluxo,,False,actual,35,0.6,0.0,1.0,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,217571.91,27,,False,1.0,True,0.3333333333333333,True,0.6,True,0.7222222222222223,0.8022222222222223,0.8578,0.7746,0.5492,158.75,0.6881,Alto,0.5261,0.35
CUST-0926,Data Prime,patricia@raptorsoft.com,,Declining,14894.33,2026-05-15,,Active,2024-08-19,8,8.0,ACC-1106,dataprime,,False,actual,395,0.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,213142.01,25,,False,1.0,True,0.6666666666666666,True,0.0,True,0.5277777777777778,0.6077777777777778,0.7596,0.9149,0.8298,174.0,0.4617,Medio,0.5261,0.35
CUST-0927,connectwave,lucas@raptorsoft.com,88.0,,3093.6,2025-05-10,,Active,,7,3.0,,connectwave,,False,actual,25,1.0,0.1,0.5,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28,0.12,True,0.5,True,0.5833333333333334,True,1.0,True,0.48133333333333334,0.6613333333333333,0.9774,0.6038,0.6075,206.0,0.6464,Alto,0.5261,0.35
CUST-0928,SkyOps,carla@raptorsoft.com,89.0,Stable,6837.78,2025-09-13,,Active,,7,,ACC-1108,skyops,,False,actual,151,0.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,214724.43,25,0.11,True,0.3,True,0.5833333333333334,True,0.0,True,0.17733333333333334,0.25733333333333336,0.9277,0.6748,0.3495,111.0,0.2387,Baixo,0.5261,0.35
CUST-0929,Polare Ltda,,87.0,,8319.83,2025-12-07,,Active,2023-12-26,11,,ACC-1109,polare,,True,global_median_proxy,236,0.0,0.0,0.5,True,0.9166666666666666,Mid-Market,HIGH,HIGH,218077.81,27,0.13,True,0.5,True,0.9166666666666666,True,0.0,True,0.26866666666666666,0.3486666666666667,0.8274,0.818,0.636,171.5,0.2885,Baixo,0.5261,0.35
CUST-0930,RUSHFLOW,,23.0,,8552.25,2024-06-10,,Active,,5,,,rushflow,,False,actual,-309,1.0,0.0,0.5,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,183982.75,23,0.77,True,0.5,True,0.4166666666666667,True,1.0,True,0.7246666666666668,0.8046666666666668,0.8888,0.7303,0.4605,255.75,0.7152,Alto,0.5261,0.35
CUST-0931,Mind Box,rafael@raptorsoft.com,23.0,,9968.6,2025-04-14,,Active,2024-07-11,0,,ACC-1111,mindbox,,False,actual,-1,1.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,217717.35,26,0.77,True,0.5,True,0.0,True,1.0,True,0.683,0.763,0.9739,0.6088,0.6865,88.5,0.7431,Alto,0.5261,0.35
CUST-0932,zentra,patricia@raptorsoft.com,31.0,Stable,5388.65,2025-03-11,,Active,,5,8.0,,zentra,,False,actual,-35,1.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,236895.41,27,0.69,True,0.3,True,0.4166666666666667,True,1.0,True,0.6426666666666667,0.7226666666666667,0.8558,0.7774,0.5548,162.25,0.6185,Alto,0.5261,0.35
CUST-0933,AMPLIA SOLUCOES,patricia@raptorsoft.com,53.0,Stable,9676.62,2025-04-16,,Active,2024-09-26,3,7.0,,amplia,,False,actual,1,1.0,0.0,0.3,True,0.25,Mid-Market,HIGH,MEDIUM,211018.85,25,0.47,True,0.3,True,0.25,True,1.0,True,0.538,0.618,0.8494,0.7866,0.5732,208.0,0.5249,Medio,0.5261,0.35
CUST-0934,CoreLogic,rafael@raptorsoft.com,58.0,,4673.56,2024-11-18,,Active,2024-01-27,1,4.0,,corelogic,,False,actual,-148,1.0,0.1,0.5,True,0.0833333333333333,Mid-Market,HIGH,MEDIUM,206729.08,24,0.42,True,0.5,True,0.0833333333333333,True,1.0,True,0.5513333333333333,0.7313333333333333,1.0385,0.5165,0.433,167.25,0.7595,Alto,0.5261,0.35
CUST-0935,Tap Flow,patricia@raptorsoft.com,64.0,Improving,2400.19,2025-11-10,,Active,2024-08-12,3,,ACC-1115,tapflow,,False,actual,209,0.0,0.0,0.0,True,0.25,Mid-Market,HIGH,HIGH,213765.26,25,0.36,True,0.0,True,0.25,True,0.0,True,0.16899999999999998,0.249,1.033,0.5242,0.4485,289.0,0.2572,Baixo,0.5261,0.35
CUST-0936,INNOVA,rafael@raptorsoft.com,27.0,Declining,10730.38,2026-05-31,2024-07-08,Churned,,9,,,innova,True,False,actual,411,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,198837.46,20,0.73,True,1.0,True,0.75,True,0.0,True,0.617,0.697,0.9432,0.6525,0.705,209.5,0.6574,Alto,0.5261,0.35
CUST-0937,GridSoft,carla@raptorsoft.com,,Improving,0.0,2025-03-16,2024-03-19,Churned,2023-07-27,1,5.0,ACC-1117,gridsoft,,False,actual,-30,1.0,0.1,0.0,True,0.0833333333333333,Mid-Market,HIGH,HIGH,188772.05,23,,False,0.0,True,0.0833333333333333,True,1.0,True,0.4305555555555556,0.6105555555555555,1.0977,0.4319,0.4992,60.75,0.6702,Alto,0.5261,0.35
CUST-0938,POLARIS,,21.0,,2095.63,2025-11-23,,Active,2023-11-04,12,9.0,,polaris,,False,actual,222,0.0,-0.08,0.5,True,1.0,Mid-Market,HIGH,MEDIUM,176653.15,23,0.79,True,0.5,True,1.0,True,0.0,True,0.541,0.541,0.8868,0.7331,0.4662,134.5,0.4798,Medio,0.5261,0.35
CUST-0939,BLUEPATH,,98.0,Declining,8319.83,2025-03-05,,Active,2024-01-10,0,,ACC-1119,bluepath,,True,global_median_proxy,-41,1.0,0.0,1.0,True,0.0,Mid-Market,HIGH,HIGH,189029.98,25,0.02,True,1.0,True,0.0,True,1.0,True,0.508,0.588,0.8079,0.8459,0.6918,281.75,0.475,Medio,0.5261,0.35
CUST-0940,Acme Corp,patricia@raptorsoft.com,,Improving,0.0,2025-03-31,2023-08-27,Churned,2024-05-25,11,,ACC-1100,acme,,False,actual,-15,1.0,0.0,0.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,194509.94,23,,False,0.0,True,0.9166666666666666,True,1.0,True,0.5694444444444444,0.6494444444444444,0.8716,0.7549,0.5097,160.5,0.5661,Alto,0.5261,0.35
CUST-0941,Beta Solutions Ltda,lucas@raptorsoft.com,,Declining,1561.67,2025-09-27,,Active,2024-02-01,12,,,betasolutions,,False,actual,165,0.0,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,133712.45,22,,False,1.0,True,1.0,True,0.0,True,0.5833333333333334,0.6633333333333333,1.0046,0.5649,0.5297,146.25,0.6664,Alto,0.5261,0.35
CUST-0942,GRUPO NEXUS,patricia@raptorsoft.com,99.0,Declining,0.0,2025-02-03,2023-07-22,Churned,,1,,ACC-1102,nexus,,False,actual,-71,1.0,0.0,1.0,True,0.0833333333333333,Mid-Market,HIGH,HIGH,200687.78,24,0.01,True,1.0,True,0.0833333333333333,True,1.0,True,0.5123333333333333,0.5923333333333333,0.8438,0.7945,0.685,84.0,0.4998,Medio,0.5261,0.35
CUST-0943,Vértice Tech,carla@raptorsoft.com,26.0,Improving,0.0,2025-07-03,2024-07-20,Churned,,8,5.0,ACC-1103,vertice,,False,actual,79,0.3,0.1,0.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,197690.09,23,0.74,True,0.0,True,0.6666666666666666,True,0.3,True,0.43766666666666665,0.6176666666666666,1.0856,0.4491,0.2982,137.75,0.6705,Alto,0.5261,0.35
CUST-0944,Orbit Digital,carla@raptorsoft.com,66.0,Declining,14246.73,2025-08-24,,Active,2024-08-05,3,,ACC-1104,orbit,,False,actual,131,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,227071.01,26,0.34,True,1.0,True,0.25,True,0.0,True,0.41100000000000003,0.49100000000000005,0.7836,0.8805,0.761,235.5,0.3847,Medio,0.5261,0.35
CUST-0945,Fluxo Sistemas Ltda,patricia@raptorsoft.com,98.0,Declining,5994.77,2025-10-02,,Active,,3,,ACC-1105,fluxo,,False,actual,170,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,217571.91,27,0.02,True,1.0,True,0.25,True,0.0,True,0.28300000000000003,0.36300000000000004,0.8578,0.7746,0.5492,158.75,0.3114,Baixo,0.5261,0.35
CUST-0946,DataPrime,carla@raptorsoft.com,,Declining,3244.02,2024-07-11,,Active,2023-12-07,10,3.0,,dataprime,,False,actual,-278,1.0,0.1,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,213142.01,25,,False,1.0,True,0.8333333333333334,True,1.0,True,0.9722222222222223,1.0,0.7596,0.9149,0.8298,174.0,0.7596,Alto,0.5261,0.35
CUST-0947,connectwave,patricia@raptorsoft.com,,Improving,0.0,2025-03-30,2023-12-30,Churned,2023-12-09,7,,,connectwave,,False,actual,-16,1.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,238725.88,28,,False,0.0,True,0.5833333333333334,True,1.0,True,0.513888888888889,0.5938888888888889,0.9774,0.6038,0.6075,206.0,0.5805,Alto,0.5261,0.35
CUST-0948,SKYOPS,lucas@raptorsoft.com,84.0,Declining,11575.35,2025-10-01,,Active,,9,8.0,ACC-1108,skyops,,False,actual,169,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,HIGH,214724.43,25,0.16,True,1.0,True,0.75,True,0.0,True,0.389,0.46900000000000003,0.9277,0.6748,0.3495,111.0,0.4351,Medio,0.5261,0.35
CUST-0949,Polare Ltda,patricia@raptorsoft.com,56.0,Improving,854.28,2026-02-25,,Active,2023-06-10,1,9.0,,polare,,False,actual,316,0.0,-0.08,0.0,True,0.0833333333333333,Mid-Market,HIGH,MEDIUM,218077.81,27,0.44,True,0.0,True,0.0833333333333333,True,0.0,True,0.18433333333333335,0.18433333333333335,0.8274,0.818,0.636,171.5,0.1525,Baixo,0.5261,0.35
CUST-0950,RushFlow,carla@raptorsoft.com,51.0,Stable,14800.85,2026-04-21,2023-09-02,Churned,2023-10-17,9,8.0,ACC-1110,rushflow,True,False,actual,371,0.0,0.0,0.3,True,0.75,Mid-Market,HIGH,HIGH,183982.75,23,0.49,True,0.3,True,0.75,True,0.0,True,0.34600000000000003,0.42600000000000005,0.8888,0.7303,0.4605,255.75,0.3786,Medio,0.5261,0.35
CUST-0951,MINDBOX,rafael@raptorsoft.com,64.0,Declining,11799.99,2024-10-11,,Active,2024-05-25,7,7.0,,mindbox,,False,actual,-186,1.0,0.0,1.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,217717.35,26,0.36,True,1.0,True,0.5833333333333334,True,1.0,True,0.7023333333333334,0.7823333333333333,0.9739,0.6088,0.6865,88.5,0.7619,Alto,0.5261,0.35
CUST-0952,Zentra,rafael@raptorsoft.com,86.0,Improving,0.0,2026-06-18,2024-06-12,Churned,,10,2.0,,zentra,,False,actual,429,0.0,0.1,0.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,236895.41,27,0.14,True,0.0,True,0.8333333333333334,True,0.0,True,0.13933333333333336,0.31933333333333336,0.8558,0.7774,0.5548,162.25,0.2733,Baixo,0.5261,0.35
CUST-0953,Amplia,lucas@raptorsoft.com,,Declining,13524.86,2025-07-19,,Active,,3,,ACC-1113,amplia,,False,actual,95,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,211018.85,25,,False,1.0,True,0.25,True,0.0,True,0.45833333333333337,0.5383333333333333,0.8494,0.7866,0.5732,208.0,0.4573,Medio,0.5261,0.35
CUST-0954,Core Logic,rafael@raptorsoft.com,33.0,Declining,10117.01,2025-01-18,,Active,,3,,ACC-1114,corelogic,,False,actual,-87,1.0,0.0,1.0,True,0.25,Mid-Market,HIGH,HIGH,206729.08,24,0.67,True,1.0,True,0.25,True,1.0,True,0.793,0.873,1.0385,0.5165,0.433,167.25,0.9066,Alto,0.5261,0.35
CUST-0955,TapFlow,patricia@raptorsoft.com,,Stable,11806.58,2025-02-16,,Active,,5,,ACC-1115,tapflow,,False,actual,-58,1.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,213765.26,25,,False,0.3,True,0.4166666666666667,True,1.0,True,0.6111111111111112,0.6911111111111111,1.033,0.5242,0.4485,289.0,0.7139,Alto,0.5261,0.35
CUST-0956,Innova Tech,lucas@raptorsoft.com,,Declining,0.0,2025-09-24,2023-12-27,Churned,2024-05-05,9,,,innova,,False,actual,162,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,198837.46,20,,False,1.0,True,0.75,True,0.0,True,0.5416666666666667,0.6216666666666667,0.9432,0.6525,0.705,209.5,0.5864,Alto,0.5261,0.35
CUST-0957,GridSoft,,86.0,,0.0,2025-11-03,2023-06-30,Churned,,0,6.0,ACC-1117,gridsoft,,False,actual,202,0.0,0.1,0.5,True,0.0,Mid-Market,HIGH,HIGH,188772.05,23,0.14,True,0.5,True,0.0,True,0.0,True,0.181,0.36100000000000004,1.0977,0.4319,0.4992,60.75,0.3963,Medio,0.5261,0.35
CUST-0958,POLARIS,rafael@raptorsoft.com,56.0,Declining,4536.1,2026-04-08,,Active,2024-07-02,11,5.0,ACC-1118,polaris,,False,actual,358,0.0,0.1,1.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,176653.15,23,0.44,True,1.0,True,0.9166666666666666,True,0.0,True,0.5176666666666667,0.6976666666666667,0.8868,0.7331,0.4662,134.5,0.6187,Alto,0.5261,0.35
CUST-0959,Blue Path,lucas@raptorsoft.com,,Declining,4351.74,2026-06-26,2024-05-05,Churned,2023-10-24,1,,,bluepath,True,False,actual,437,0.0,0.0,1.0,True,0.0833333333333333,Mid-Market,HIGH,MEDIUM,189029.98,25,,False,1.0,True,0.0833333333333333,True,0.0,True,0.4305555555555556,0.5105555555555555,0.8079,0.8459,0.6918,281.75,0.4125,Medio,0.5261,0.35
CUST-0960,Acme Corp,patricia@raptorsoft.com,,Improving,12204.77,2025-04-03,,Active,,8,,ACC-1100,acme,,False,actual,-12,1.0,0.0,0.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,194509.94,23,,False,0.0,True,0.6666666666666666,True,1.0,True,0.5277777777777778,0.6077777777777778,0.8716,0.7549,0.5097,160.5,0.5297,Alto,0.5261,0.35
CUST-0961,Beta Solutions,lucas@raptorsoft.com,53.0,Declining,0.0,2025-03-26,2024-01-31,Churned,2023-11-12,1,,,betasolutions,,False,actual,-20,1.0,0.0,1.0,True,0.0833333333333333,Mid-Market,HIGH,MEDIUM,133712.45,22,0.47,True,1.0,True,0.0833333333333333,True,1.0,True,0.6963333333333332,0.7763333333333332,1.0046,0.5649,0.5297,146.25,0.7799,Alto,0.5261,0.35
CUST-0962,Grupo Nexus,rafael@raptorsoft.com,94.0,Declining,7579.19,2025-04-19,,Active,,9,,ACC-1102,nexus,,False,actual,4,1.0,0.0,1.0,True,0.75,Mid-Market,HIGH,HIGH,200687.78,24,0.06,True,1.0,True,0.75,True,1.0,True,0.599,0.6789999999999999,0.8438,0.7945,0.685,84.0,0.5729,Alto,0.5261,0.35
CUST-0963,VERTICE TECH,rafael@raptorsoft.com,78.0,Stable,3408.5,2025-03-02,2024-12-10,Churned,2023-06-13,9,5.0,ACC-1103,vertice,True,False,actual,-44,1.0,0.1,0.3,True,0.75,Mid-Market,HIGH,HIGH,197690.09,23,0.22,True,0.3,True,0.75,True,1.0,True,0.48800000000000004,0.668,1.0856,0.4491,0.2982,137.75,0.7252,Alto,0.5261,0.35
CUST-0964,Orbit,carla@raptorsoft.com,54.0,Improving,8881.1,2026-05-10,,Active,2024-01-07,0,,,orbit,,False,actual,390,0.0,0.0,0.0,True,0.0,Mid-Market,HIGH,MEDIUM,227071.01,26,0.46,True,0.0,True,0.0,True,0.0,True,0.18400000000000002,0.264,0.7836,0.8805,0.761,235.5,0.2069,Baixo,0.5261,0.35
CUST-0965,Fluxo Sistemas,,,Improving,2699.64,2025-04-30,,Active,2024-04-03,3,10.0,ACC-1105,fluxo,,False,actual,15,1.0,-0.08,0.0,True,0.25,Mid-Market,HIGH,HIGH,217571.91,27,,False,0.0,True,0.25,True,1.0,True,0.45833333333333337,0.45833333333333337,0.8578,0.7746,0.5492,158.75,0.3932,Medio,0.5261,0.35
CUST-0966,dataprime,carla@raptorsoft.com,82.0,Declining,2867.22,2024-05-13,,Active,2024-09-10,3,,,dataprime,,False,actual,-337,1.0,0.0,1.0,True,0.25,Mid-Market,HIGH,MEDIUM,213142.01,25,0.18,True,1.0,True,0.25,True,1.0,True,0.597,0.6769999999999999,0.7596,0.9149,0.8298,174.0,0.5142,Medio,0.5261,0.35
CUST-0967,Connect Wave,lucas@raptorsoft.com,65.0,Declining,9716.07,2026-04-30,,Active,2024-05-23,1,,ACC-1107,connectwave,,False,actual,380,0.0,0.0,1.0,True,0.0833333333333333,Mid-Market,HIGH,HIGH,238725.88,28,0.35,True,1.0,True,0.0833333333333333,True,0.0,True,0.3983333333333333,0.47833333333333333,0.9774,0.6038,0.6075,206.0,0.4675,Medio,0.5261,0.35
CUST-0968,skyops,patricia@raptorsoft.com,37.0,Declining,11494.37,2025-09-01,,Active,,12,7.0,ACC-1108,skyops,,False,actual,139,0.0,0.0,1.0,True,1.0,Mid-Market,HIGH,HIGH,214724.43,25,0.63,True,1.0,True,1.0,True,0.0,True,0.602,0.6819999999999999,0.9277,0.6748,0.3495,111.0,0.6327,Alto,0.5261,0.35
CUST-0969,Polare Ltda,patricia@raptorsoft.com,99.0,Declining,10344.13,2025-06-27,,Active,2024-07-15,12,6.0,ACC-1109,polare,,False,actual,73,0.3,0.1,1.0,True,1.0,Mid-Market,HIGH,HIGH,218077.81,27,0.01,True,1.0,True,1.0,True,0.3,True,0.429,0.609,0.8274,0.818,0.636,171.5,0.5039,Medio,0.5261,0.35
CUST-0970,rushflow,,17.0,Stable,13805.17,2025-06-06,,Active,,0,,ACC-1110,rushflow,,False,actual,52,0.6,0.0,0.3,True,0.0,Mid-Market,HIGH,HIGH,183982.75,23,0.83,True,0.3,True,0.0,True,0.6,True,0.5569999999999999,0.6369999999999999,0.8888,0.7303,0.4605,255.75,0.5662,Alto,0.5261,0.35
CUST-0971,Mind Box,patricia@raptorsoft.com,50.0,Declining,0.0,2026-05-10,2024-06-29,Churned,2023-09-30,6,,,mindbox,,False,actual,390,0.0,0.0,1.0,True,0.5,Mid-Market,HIGH,MEDIUM,217717.35,26,0.5,True,1.0,True,0.5,True,0.0,True,0.5,0.58,0.9739,0.6088,0.6865,88.5,0.5649,Alto,0.5261,0.35
