customer_id,account_name,csm_owner,health_score,health_trend,mrr_usd,renewal_date,churn_date,status,last_qbr_date,open_tickets,nps_score,sf_account_id,canonical_name,status_corrected,mrr_imputed,mrr_source,days_to_renewal,renewal_proximity_score,nps_bonus,health_trend_score,no_qbr_signal,support_pressure,canonical_segment,segment_confidence,join_confidence,company_mrr_total,contract_count_active
CUST-0736,Innova Tech,carla@raptorsoft.com,,Improving,8720.19,2025-02-14,,Active,,10,,ACC-1116,innova,,False,actual,-60,1.0,0.0,0.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0737,gridsoft,carla@raptorsoft.com,,,14335.17,2025-05-09,,Active,2024-10-01,3,10.0,,gridsoft,,False,actual,24,1.0,-0.08,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-0738,Polaris,lucas@raptorsoft.com,43.0,Declining,10036.94,2026-04-02,,Active,2024-12-08,7,,ACC-1118,polaris,,False,actual,352,0.0,0.0,1.0,False,0.5833333333333334,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0739,BLUEPATH,rafael@raptorsoft.com,75.0,Stable,8319.83,2026-01-15,,Active,2024-11-13,10,,,bluepath,,True,global_median_proxy,275,0.0,0.0,0.3,False,0.8333333333333334,Mid-Market,HIGH,MEDIUM,189029.98,25
CUST-0740,ACME CORP,,44.0,,0.0,2025-02-15,2023-06-23,Churned,2024-12-25,5,8.0,ACC-1100,acme,,False,actual,-59,1.0,0.0,0.5,False,0.4166666666666667,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0741,BETA SOLUTIONS,carla@raptorsoft.com,50.0,Improving,3713.41,2026-03-08,,Active,2023-10-28,12,,ACC-1101,betasolutions,,False,actual,327,0.0,0.0,0.0,True,1.0,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0742,GRUPO NEXUS,lucas@raptorsoft.com,89.0,Stable,0.0,2025-11-28,2024-08-02,Churned,,4,10.0,ACC-1102,nexus,,False,actual,227,0.0,-0.08,0.3,True,0.3333333333333333,Mid-Market,HIGH,HIGH,200687.78,24
CUST-0743,Vertice Tech,lucas@raptorsoft.com,85.0,Stable,7784.84,2026-06-02,,Active,2023-08-17,12,,ACC-1103,vertice,,False,actual,413,0.0,0.0,0.3,True,1.0,Mid-Market,HIGH,HIGH,197690.09,23
CUST-0744,orbit digital,patricia@raptorsoft.com,79.0,Stable,0.0,2025-04-20,2024-08-29,Churned,,2,,ACC-1104,orbit,,False,actual,5,1.0,0.0,0.3,True,0.16666666666666666,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0745,FLUXO SISTEMAS,rafael@raptorsoft.com,83.0,,0.0,2026-05-21,2023-10-29,Churned,2024-05-31,2,,,fluxo,,False,actual,401,0.0,0.0,0.5,True,0.16666666666666666,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-0746,DataPrime,patricia@raptorsoft.com,,Improving,1331.36,2025-04-09,,Active,,4,6.0,ACC-1106,dataprime,,False,actual,-6,1.0,0.1,0.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0747,Connect Wave,patricia@raptorsoft.com,,Stable,8756.45,2025-03-01,,Active,,3,,ACC-1107,connectwave,,False,actual,-45,1.0,0.0,0.3,True,0.25,Mid-Market,HIGH,HIGH,238725.88,28
CUST-0748,SKYOPS,patricia@raptorsoft.com,,Improving,0.0,2025-11-23,2024-11-30,Churned,,12,2.0,,skyops,,False,actual,222,0.0,0.1,0.0,True,1.0,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-0749,Polare,,,Stable,2897.03,2026-01-19,,Active,2024-05-05,7,4.0,ACC-1109,polare,,False,actual,279,0.0,0.1,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0750,RushFlow,,29.0,Declining,12271.07,2026-02-04,,Active,,9,,,rushflow,,False,actual,295,0.0,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,183982.75,23
CUST-0751,MINDBOX,lucas@raptorsoft.com,,,0.0,2026-05-12,2024-02-03,Churned,2023-12-28,11,4.0,,mindbox,,False,actual,392,0.0,0.1,0.5,True,0.9166666666666666,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0752,zentra,lucas@raptorsoft.com,96.0,Stable,8278.02,2025-12-20,,Active,2023-09-26,5,,,zentra,,False,actual,249,0.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0753,Amplia Soluções,patricia@raptorsoft.com,27.0,Stable,0.0,2026-02-18,2024-12-26,Churned,2024-12-21,1,1.0,ACC-1113,amplia,,False,actual,309,0.0,0.1,0.3,False,0.08333333333333333,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0754,CoreLogic,patricia@raptorsoft.com,93.0,,7028.51,2026-03-31,,Active,2024-11-11,8,,ACC-1114,corelogic,,False,actual,350,0.0,0.0,0.5,False,0.6666666666666666,Mid-Market,HIGH,HIGH,206729.08,24
CUST-0755,TAPFLOW,rafael@raptorsoft.com,69.0,Stable,0.0,2025-02-10,2024-12-09,Churned,2023-12-16,8,,,tapflow,,False,actual,-64,1.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,213765.26,25
CUST-0756,Innova,rafael@raptorsoft.com,89.0,Stable,8832.57,2024-03-26,,Active,2024-07-18,8,,,innova,,False,actual,-385,1.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,198837.46,20
CUST-0757,GridSoft,patricia@raptorsoft.com,78.0,Improving,0.0,2025-06-17,2025-01-29,Churned,2024-06-13,8,7.0,,gridsoft,,False,actual,63,0.3,0.0,0.0,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-0758,polaris,carla@raptorsoft.com,86.0,,0.0,2025-03-03,2024-11-23,Churned,,0,,ACC-1118,polaris,,False,actual,-43,1.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0759,BluePath,,67.0,,1480.66,2024-02-07,,Active,2023-07-18,10,3.0,ACC-1119,bluepath,,False,actual,-433,1.0,0.1,0.5,True,0.8333333333333334,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0760,ACME CORP,patricia@raptorsoft.com,46.0,Stable,14711.25,2026-02-01,,Active,2024-02-04,6,4.0,ACC-1100,acme,,False,actual,292,0.0,0.1,0.3,True,0.5,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0761,Beta Solutions,rafael@raptorsoft.com,56.0,Stable,13546.73,2024-06-08,2023-09-24,Churned,2023-11-20,8,10.0,ACC-1101,betasolutions,True,False,actual,-311,1.0,-0.08,0.3,True,0.6666666666666666,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0762,nexus,,72.0,,7925.35,2025-03-27,,Active,2024-01-24,1,,ACC-1102,nexus,,False,actual,-19,1.0,0.0,0.5,True,0.08333333333333333,Mid-Market,HIGH,HIGH,200687.78,24
CUST-0763,VERTICE TECH,rafael@raptorsoft.com,51.0,,10370.5,2026-05-25,,Active,2024-04-15,3,,ACC-1103,vertice,,False,actual,405,0.0,0.0,0.5,True,0.25,Mid-Market,HIGH,HIGH,197690.09,23
CUST-0764,Orbit Digital,carla@raptorsoft.com,22.0,Improving,11863.33,2026-05-23,,Active,2024-02-22,7,8.0,ACC-1104,orbit,,False,actual,403,0.0,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0765,Fluxo Sistemas Ltda,patricia@raptorsoft.com,60.0,Declining,0.0,2025-06-10,2024-07-18,Churned,,12,,,fluxo,,False,actual,56,0.6,0.0,1.0,True,1.0,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-0766,DATAPRIME,rafael@raptorsoft.com,85.0,Declining,9006.55,2025-03-14,,Active,2023-08-08,0,,ACC-1106,dataprime,,False,actual,-32,1.0,0.0,1.0,True,0.0,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0767,CONNECTWAVE,carla@raptorsoft.com,69.0,Stable,14297.35,2025-09-23,,Active,2024-11-01,2,2.0,ACC-1107,connectwave,,False,actual,161,0.0,0.1,0.3,False,0.16666666666666666,Mid-Market,HIGH,HIGH,238725.88,28
CUST-0768,skyops,rafael@raptorsoft.com,,Stable,9903.49,2024-05-23,,Active,2024-04-07,2,9.0,,skyops,,False,actual,-327,1.0,-0.08,0.3,True,0.16666666666666666,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-0769,Polare,patricia@raptorsoft.com,,Declining,0.0,2025-05-20,2023-07-24,Churned,,2,6.0,ACC-1109,polare,,False,actual,35,0.6,0.1,1.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0770,RUSHFLOW,patricia@raptorsoft.com,91.0,,0.0,2025-02-08,2024-10-04,Churned,,4,,ACC-1110,rushflow,,False,actual,-66,1.0,0.0,0.5,True,0.3333333333333333,Mid-Market,HIGH,HIGH,183982.75,23
CUST-0771,Mindbox,lucas@raptorsoft.com,,Stable,0.0,2025-10-17,2024-04-24,Churned,,0,7.0,ACC-1111,mindbox,,False,actual,185,0.0,0.0,0.3,True,0.0,Mid-Market,HIGH,HIGH,217717.35,26
CUST-0772,Zentra Tech,lucas@raptorsoft.com,,Stable,11936.59,2026-01-16,,Active,,0,1.0,,zentra,,False,actual,276,0.0,0.1,0.3,True,0.0,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0773,Amplia,lucas@raptorsoft.com,,Stable,11014.67,2024-11-27,,Active,2024-05-11,5,2.0,ACC-1113,amplia,,False,actual,-139,1.0,0.1,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0774,CoreLogic,carla@raptorsoft.com,72.0,Stable,6159.59,2025-09-01,,Active,2024-10-25,7,,,corelogic,,False,actual,139,0.0,0.0,0.3,False,0.5833333333333334,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-0775,tapflow,carla@raptorsoft.com,,Declining,3132.95,2025-06-12,,Active,,7,,ACC-1115,tapflow,,False,actual,58,0.6,0.0,1.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0776,Innova Tech,carla@raptorsoft.com,60.0,Declining,1520.8,2025-05-18,,Active,2024-05-10,4,,ACC-1116,innova,,False,actual,33,0.6,0.0,1.0,True,0.3333333333333333,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0777,gridsoft,,80.0,Improving,12055.0,2024-01-19,,Active,2024-05-21,2,,ACC-1117,gridsoft,,False,actual,-452,1.0,0.0,0.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0778,POLARIS,carla@raptorsoft.com,83.0,,0.0,2025-03-21,2023-08-03,Churned,2024-06-13,12,,ACC-1118,polaris,,False,actual,-25,1.0,0.0,0.5,True,1.0,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0779,BluePath,patricia@raptorsoft.com,64.0,Declining,13856.56,2025-09-27,,Active,2023-10-30,3,,,bluepath,,False,actual,165,0.0,0.0,1.0,True,0.25,Mid-Market,HIGH,MEDIUM,189029.98,25
CUST-0780,ACME CORP,rafael@raptorsoft.com,42.0,Improving,14566.02,2025-11-01,,Active,,9,,ACC-1100,acme,,False,actual,200,0.0,0.0,0.0,True,0.75,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0781,beta solutions,,60.0,Stable,3866.33,2025-08-17,,Active,2024-07-24,7,,ACC-1101,betasolutions,,False,actual,124,0.0,0.0,0.3,True,0.5833333333333334,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0782,nexus,carla@raptorsoft.com,,Improving,1326.7,2025-08-28,,Active,2024-07-02,3,1.0,,nexus,,False,actual,135,0.0,0.1,0.0,True,0.25,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-0783,Vértice Tech,patricia@raptorsoft.com,,Stable,5705.41,2025-07-25,,Active,,6,8.0,ACC-1103,vertice,,False,actual,101,0.0,0.0,0.3,True,0.5,Mid-Market,HIGH,HIGH,197690.09,23
CUST-0784,Orbit,rafael@raptorsoft.com,53.0,Improving,7079.97,2026-03-18,,Active,2024-06-12,12,,,orbit,,False,actual,337,0.0,0.0,0.0,True,1.0,Mid-Market,HIGH,MEDIUM,227071.01,26
CUST-0785,Fluxo,lucas@raptorsoft.com,43.0,,8319.83,2024-06-05,,Active,,1,,ACC-1105,fluxo,,True,global_median_proxy,-314,1.0,0.0,0.5,True,0.08333333333333333,Mid-Market,HIGH,HIGH,217571.91,27
CUST-0786,DataPrime,patricia@raptorsoft.com,64.0,,12589.65,2025-10-31,,Active,2023-08-05,3,5.0,,dataprime,,False,actual,199,0.0,0.1,0.5,True,0.25,Mid-Market,HIGH,MEDIUM,213142.01,25
CUST-0787,connectwave,carla@raptorsoft.com,70.0,,11708.48,2025-01-01,,Active,2024-12-09,9,,,connectwave,,False,actual,-104,1.0,0.0,0.5,False,0.75,Mid-Market,HIGH,MEDIUM,238725.88,28
CUST-0788,Sky Ops,lucas@raptorsoft.com,61.0,Stable,14792.79,2025-04-09,,Active,,1,,ACC-1108,skyops,,False,actual,-6,1.0,0.0,0.3,True,0.08333333333333333,Mid-Market,HIGH,HIGH,214724.43,25
CUST-0789,polare,carla@raptorsoft.com,32.0,Improving,0.0,2025-09-25,2024-03-04,Churned,,7,3.0,ACC-1109,polare,,False,actual,163,0.0,0.1,0.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0790,RUSHFLOW,carla@raptorsoft.com,50.0,Stable,0.0,2025-12-28,2024-07-25,Churned,,9,4.0,,rushflow,,False,actual,257,0.0,0.1,0.3,True,0.75,Mid-Market,HIGH,MEDIUM,183982.75,23
CUST-0791,mindbox,carla@raptorsoft.com,61.0,,7717.6,2026-05-03,,Active,2024-10-08,7,,,mindbox,,False,actual,383,0.0,0.0,0.5,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0792,zentra,lucas@raptorsoft.com,42.0,Improving,0.0,2025-01-08,2023-08-01,Churned,2024-07-24,0,,ACC-1112,zentra,,False,actual,-97,1.0,0.0,0.0,True,0.0,Mid-Market,HIGH,HIGH,236895.41,27
CUST-0793,Amplia Soluções Ltda,rafael@raptorsoft.com,,Stable,12816.73,2025-03-24,,Active,,12,9.0,ACC-1113,amplia,,False,actual,-22,1.0,-0.08,0.3,True,1.0,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0794,CORELOGIC,rafael@raptorsoft.com,68.0,,8319.83,2025-01-07,,Active,,0,,ACC-1114,corelogic,,True,global_median_proxy,-98,1.0,0.0,0.5,True,0.0,Mid-Market,HIGH,HIGH,206729.08,24
CUST-0795,TAPFLOW,patricia@raptorsoft.com,24.0,,0.0,2025-06-16,2023-10-15,Churned,2024-08-05,5,1.0,ACC-1115,tapflow,,False,actual,62,0.3,0.1,0.5,True,0.4166666666666667,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0796,INNOVA,carla@raptorsoft.com,16.0,Declining,11431.59,2025-02-07,,Active,2024-12-11,4,,ACC-1116,innova,,False,actual,-67,1.0,0.0,1.0,False,0.3333333333333333,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0797,GRIDSOFT,,,Declining,0.0,2025-06-30,2024-12-12,Churned,,6,,ACC-1117,gridsoft,,False,actual,76,0.3,0.0,1.0,True,0.5,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0798,polaris,patricia@raptorsoft.com,59.0,Declining,1216.94,2024-06-06,,Active,,8,,,polaris,,False,actual,-313,1.0,0.0,1.0,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,176653.15,23
CUST-0799,BluePath,,75.0,Stable,6836.25,2025-05-16,,Active,,11,,ACC-1119,bluepath,,False,actual,31,0.6,0.0,0.3,True,0.9166666666666666,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0800,Acme,carla@raptorsoft.com,70.0,Improving,0.0,2025-08-20,2024-06-12,Churned,2024-08-25,4,,,acme,,False,actual,127,0.0,0.0,0.0,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,194509.94,23
CUST-0801,Beta Solutions,patricia@raptorsoft.com,58.0,Stable,4293.75,2026-03-04,,Active,,10,8.0,ACC-1101,betasolutions,,False,actual,323,0.0,0.0,0.3,True,0.8333333333333334,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0802,Nexus Group,patricia@raptorsoft.com,28.0,Stable,9747.82,2025-03-15,,Active,,8,,,nexus,,False,actual,-31,1.0,0.0,0.3,True,0.6666666666666666,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-0803,Vértice Tech,carla@raptorsoft.com,12.0,,14310.09,2025-01-06,,Active,2024-10-08,6,3.0,,vertice,,False,actual,-99,1.0,0.1,0.5,True,0.5,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-0804,ORBIT DIGITAL,patricia@raptorsoft.com,,Stable,2968.26,2026-06-16,,Active,2023-06-27,9,9.0,,orbit,,False,actual,427,0.0,-0.08,0.3,True,0.75,Mid-Market,HIGH,MEDIUM,227071.01,26
CUST-0805,FLUXO SISTEMAS,,22.0,Improving,13889.48,2025-07-14,,Active,2023-06-09,7,,ACC-1105,fluxo,,False,actual,90,0.3,0.0,0.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,217571.91,27
CUST-0806,Data Prime,lucas@raptorsoft.com,99.0,Declining,5839.0,2025-06-13,2023-07-16,Churned,,9,,,dataprime,True,False,actual,59,0.6,0.0,1.0,True,0.75,Mid-Market,HIGH,MEDIUM,213142.01,25
CUST-0807,CONNECTWAVE,patricia@raptorsoft.com,,Improving,11035.9,2026-06-04,2024-12-02,Churned,2024-05-01,0,5.0,ACC-1107,connectwave,True,False,actual,415,0.0,0.1,0.0,True,0.0,Mid-Market,HIGH,HIGH,238725.88,28
CUST-0808,SkyOps,lucas@raptorsoft.com,,Stable,1630.78,2025-06-18,,Active,2024-12-01,9,4.0,,skyops,,False,actual,64,0.3,0.1,0.3,False,0.75,Mid-Market,HIGH,MEDIUM,214724.43,25
CUST-0809,Polare,carla@raptorsoft.com,,Stable,1821.62,2024-03-05,,Active,,9,10.0,ACC-1109,polare,,False,actual,-406,1.0,-0.08,0.3,True,0.75,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0810,Rush Flow,rafael@raptorsoft.com,93.0,,12868.16,2025-11-25,,Active,2023-12-05,12,,ACC-1110,rushflow,,False,actual,224,0.0,0.0,0.5,True,1.0,Mid-Market,HIGH,HIGH,183982.75,23
CUST-0811,mindbox,rafael@raptorsoft.com,58.0,Declining,3375.69,2025-09-12,,Active,,4,,,mindbox,,False,actual,150,0.0,0.0,1.0,True,0.3333333333333333,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0812,ZENTRA,lucas@raptorsoft.com,,Declining,8205.61,2025-06-20,,Active,2023-12-02,7,,,zentra,,False,actual,66,0.3,0.0,1.0,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0813,AMPLIA SOLUCOES,patricia@raptorsoft.com,,Stable,6940.32,2025-02-23,,Active,2024-11-10,4,,,amplia,,False,actual,-51,1.0,0.0,0.3,False,0.3333333333333333,Mid-Market,HIGH,MEDIUM,211018.85,25
CUST-0814,CORELOGIC,lucas@raptorsoft.com,33.0,Declining,8319.83,2026-03-02,,Active,,0,,ACC-1114,corelogic,,True,global_median_proxy,321,0.0,0.0,1.0,True,0.0,Mid-Market,HIGH,HIGH,206729.08,24
CUST-0815,TapFlow,lucas@raptorsoft.com,57.0,Improving,10655.36,2026-06-08,,Active,,10,4.0,ACC-1115,tapflow,,False,actual,419,0.0,0.1,0.0,True,0.8333333333333334,Mid-Market,HIGH,HIGH,213765.26,25
CUST-0816,Innova Tech,lucas@raptorsoft.com,67.0,Declining,14853.13,2025-12-16,,Active,2024-08-14,1,2.0,,innova,,False,actual,245,0.0,0.1,1.0,True,0.08333333333333333,Mid-Market,HIGH,MEDIUM,198837.46,20
CUST-0817,Grid Soft,lucas@raptorsoft.com,25.0,Declining,11443.0,2025-01-03,,Active,2024-10-29,0,,,gridsoft,,False,actual,-102,1.0,0.0,1.0,False,0.0,Mid-Market,HIGH,MEDIUM,188772.05,23
CUST-0818,Polaris,,,Stable,4684.6,2025-12-26,2024-08-09,Churned,2023-07-16,2,1.0,ACC-1118,polaris,True,False,actual,255,0.0,0.1,0.3,True,0.16666666666666666,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0819,Blue Path,carla@raptorsoft.com,,Declining,5443.01,2025-03-05,,Active,,10,,,bluepath,,False,actual,-41,1.0,0.0,1.0,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,189029.98,25
CUST-0820,Acme,rafael@raptorsoft.com,,,12904.23,2025-01-27,2024-01-18,Churned,2023-07-15,12,6.0,ACC-1100,acme,True,False,actual,-78,1.0,0.1,0.5,True,1.0,Mid-Market,HIGH,HIGH,194509.94,23
CUST-0821,Beta Solutions,rafael@raptorsoft.com,91.0,Declining,7492.78,2026-02-27,,Active,2024-05-02,0,9.0,ACC-1101,betasolutions,,False,actual,318,0.0,-0.08,1.0,True,0.0,Mid-Market,HIGH,HIGH,133712.45,22
CUST-0822,Grupo Nexus,lucas@raptorsoft.com,34.0,Stable,0.0,2026-02-28,2023-07-31,Churned,2023-08-23,10,1.0,ACC-1102,nexus,,False,actual,319,0.0,0.1,0.3,True,0.8333333333333334,Mid-Market,HIGH,HIGH,200687.78,24
CUST-0823,Vertice,carla@raptorsoft.com,64.0,Declining,7863.0,2024-01-28,,Active,,0,10.0,,vertice,,False,actual,-443,1.0,-0.08,1.0,True,0.0,Mid-Market,HIGH,MEDIUM,197690.09,23
CUST-0824,ORBIT DIGITAL,,92.0,Stable,1768.13,2024-08-19,,Active,,5,,ACC-1104,orbit,,False,actual,-239,1.0,0.0,0.3,True,0.4166666666666667,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0825,FLUXO SISTEMAS,rafael@raptorsoft.com,38.0,Stable,13020.79,2025-07-14,,Active,2023-12-02,6,,ACC-1105,fluxo,,False,actual,90,0.3,0.0,0.3,True,0.5,Mid-Market,HIGH,HIGH,217571.91,27
CUST-0826,dataprime,rafael@raptorsoft.com,67.0,Declining,11849.33,2025-03-04,,Active,,6,,ACC-1106,dataprime,,False,actual,-42,1.0,0.0,1.0,True,0.5,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0827,CONNECTWAVE,carla@raptorsoft.com,79.0,Improving,12749.85,2024-08-22,,Active,,8,5.0,ACC-1107,connectwave,,False,actual,-236,1.0,0.1,0.0,True,0.6666666666666666,Mid-Market,HIGH,HIGH,238725.88,28
CUST-0828,SkyOps,,,Improving,7798.31,2025-03-17,,Active,,0,,ACC-1108,skyops,,False,actual,-29,1.0,0.0,0.0,True,0.0,Mid-Market,HIGH,HIGH,214724.43,25
CUST-0829,polare,,,Improving,3881.61,2024-12-21,,Active,2024-12-14,0,4.0,ACC-1109,polare,,False,actual,-115,1.0,0.1,0.0,False,0.0,Mid-Market,HIGH,HIGH,218077.81,27
CUST-0830,Rush Flow,rafael@raptorsoft.com,,Declining,11495.81,2025-09-20,,Active,2024-09-17,2,7.0,ACC-1110,rushflow,,False,actual,158,0.0,0.0,1.0,True,0.16666666666666666,Mid-Market,HIGH,HIGH,183982.75,23
CUST-0831,mindbox,rafael@raptorsoft.com,96.0,Stable,0.0,2025-03-02,2023-07-23,Churned,,5,10.0,,mindbox,,False,actual,-44,1.0,-0.08,0.3,True,0.4166666666666667,Mid-Market,HIGH,MEDIUM,217717.35,26
CUST-0832,ZENTRA,rafael@raptorsoft.com,43.0,Declining,2365.63,2024-09-29,,Active,2023-07-15,3,1.0,,zentra,,False,actual,-198,1.0,0.1,1.0,True,0.25,Mid-Market,HIGH,MEDIUM,236895.41,27
CUST-0833,Amplia Soluções Ltda,,42.0,Improving,11713.28,2025-08-04,2024-05-29,Churned,2024-06-02,11,,ACC-1113,amplia,True,False,actual,111,0.0,0.0,0.0,True,0.9166666666666666,Mid-Market,HIGH,HIGH,211018.85,25
CUST-0834,CoreLogic,patricia@raptorsoft.com,50.0,Stable,4851.89,2026-05-02,,Active,2023-09-02,3,,,corelogic,,False,actual,382,0.0,0.0,0.3,True,0.25,Mid-Market,HIGH,MEDIUM,206729.08,24
CUST-0835,tapflow,lucas@raptorsoft.com,81.0,Stable,14298.8,2025-08-14,,Active,2024-12-18,12,1.0,,tapflow,,False,actual,121,0.0,0.1,0.3,False,1.0,Mid-Market,HIGH,MEDIUM,213765.26,25
CUST-0836,innova,rafael@raptorsoft.com,26.0,Declining,12768.16,2025-09-07,2023-07-14,Churned,2024-08-30,6,,ACC-1116,innova,True,False,actual,145,0.0,0.0,1.0,True,0.5,Mid-Market,HIGH,HIGH,198837.46,20
CUST-0837,GRIDSOFT,patricia@raptorsoft.com,,Declining,11320.93,2025-09-28,,Active,,7,3.0,ACC-1117,gridsoft,,False,actual,166,0.0,0.1,1.0,True,0.5833333333333334,Mid-Market,HIGH,HIGH,188772.05,23
CUST-0838,polaris,patricia@raptorsoft.com,,,0.0,2026-06-16,2023-12-11,Churned,2024-05-20,12,,ACC-1118,polaris,,False,actual,427,0.0,0.0,0.5,True,1.0,Mid-Market,HIGH,HIGH,176653.15,23
CUST-0839,Blue Path,lucas@raptorsoft.com,,,0.0,2025-05-04,2024-11-24,Churned,,9,9.0,ACC-1119,bluepath,True,False,actual,19,1.0,-0.08,0.5,True,0.75,Mid-Market,HIGH,HIGH,189029.98,25
CUST-0840,acme,patricia@raptorsoft.com,62.0,Improving,0.0,2026-03-13,2024-05-28,Churned,,3,,,acme,,False,actual,332,0.0,0.0,0.0,True,0.25,Mid-Market,HIGH,MEDIUM,194509.94,23
CUST-0841,BETA SOLUTIONS,rafael@raptorsoft.com,,Stable,0.0,2026-01-13,2023-11-11,Churned,2024-03-19,10,,,betasolutions,,False,actual,273,0.0,0.0,0.3,True,0.8333333333333334,Mid-Market,HIGH,MEDIUM,133712.45,22
CUST-0842,Nexus Group,patricia@raptorsoft.com,19.0,Stable,0.0,2025-01-21,2024-11-19,Churned,2023-12-28,2,2.0,,nexus,,False,actual,-84,1.0,0.1,0.3,True,0.16666666666666666,Mid-Market,HIGH,MEDIUM,200687.78,24
CUST-0843,VERTICE TECH,rafael@raptorsoft.com,11.0,Stable,0.0,2026-06-21,2024-01-31,Churned,,9,4.0,ACC-1103,vertice,,False,actual,432,0.0,0.1,0.3,True,0.75,Mid-Market,HIGH,HIGH,197690.09,23
CUST-0844,Orbit Digital,carla@raptorsoft.com,62.0,Improving,2383.52,2025-04-07,2024-03-28,Churned,2024-10-27,0,,ACC-1104,orbit,True,False,actual,-8,1.0,0.0,0.0,False,0.0,Mid-Market,HIGH,HIGH,227071.01,26
CUST-0845,Fluxo Sistemas Ltda,patricia@raptorsoft.com,62.0,Declining,6343.46,2025-02-23,,Active,2023-09-03,3,,,fluxo,,False,actual,-51,1.0,0.0,1.0,True,0.25,Mid-Market,HIGH,MEDIUM,217571.91,27
CUST-0846,DataPrime,lucas@raptorsoft.com,37.0,Improving,7539.68,2026-05-23,,Active,2024-02-24,9,10.0,ACC-1106,dataprime,,False,actual,403,0.0,-0.08,0.0,True,0.75,Mid-Market,HIGH,HIGH,213142.01,25
CUST-0847,CONNECTWAVE,patricia@raptorsoft.com,72.0,Stable,12988.71,2025-03-06,,Active,2023-09-18,10,,ACC-1107,connectwave,,False,actual,-40,1.0,0.0,0.3,True,0.8333333333333334,Mid-Market,HIGH,HIGH,238725.88,28
CUST-0848,SkyOps,lucas@raptorsoft.com,46.0,Stable,0.0,2025-10-10,2025-01-24,Churned,,7,1.0,,skyops,,False,actual,178,0.0,0.1,0.3,True,0.5833333333333334,Mid-Market,HIGH,MEDIUM,214724.43,25
